Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:38:41 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:42:54 PM IST     all     13.31      0.00      7.76      0.09      0.00     78.84
04:42:55 PM IST     all     17.72      0.34      7.84      1.02      0.00     73.08
04:42:56 PM IST     all     14.79      0.00      6.96      0.86      0.00     77.39
04:42:57 PM IST     all     14.31      0.00      6.34      0.26      0.00     79.09
04:42:58 PM IST     all     16.11      0.00      6.91      0.26      0.00     76.73
04:42:59 PM IST     all     14.94      0.08      7.05      0.42      0.00     77.50
04:43:00 PM IST     all     18.36      0.00      7.45      0.76      0.00     73.43
04:43:01 PM IST     all     15.48      0.00      6.94      1.27      0.00     76.31
04:43:02 PM IST     all     16.64      0.00      7.56      0.25      0.00     75.55
04:43:03 PM IST     all     16.16      0.00      6.97      0.34      0.00     76.53
04:43:04 PM IST     all     18.89      0.00      7.52      0.43      0.00     73.16
04:43:05 PM IST     all     31.57      0.00     10.61      0.86      0.00     56.97
04:43:06 PM IST     all     28.31      0.00      9.12      0.95      0.00     61.62
04:43:07 PM IST     all     15.87      0.00      7.72      0.51      0.00     75.89
04:43:08 PM IST     all     17.38      0.00      7.16      0.43      0.00     75.04
04:43:09 PM IST     all     24.96      0.00      8.72      0.60      0.00     65.73
04:43:10 PM IST     all     23.51      0.00      8.61      0.60      0.00     67.27
04:43:11 PM IST     all     15.75      0.00      6.42      0.17      0.00     77.65
04:43:12 PM IST     all     14.99      0.00      7.49      0.09      0.00     77.43
04:43:13 PM IST     all     13.14      0.00      6.91      0.42      0.00     79.53
04:43:14 PM IST     all     17.97      0.00      7.16      0.09      0.00     74.79
04:43:15 PM IST     all     15.14      0.00      6.80      0.26      0.00     77.81
04:43:16 PM IST     all     15.64      0.00      7.19      0.68      0.00     76.50
04:43:17 PM IST     all     14.31      0.00      7.28      0.25      0.00     78.15
04:43:18 PM IST     all     13.75      0.00      6.58      0.26      0.00     79.42
04:43:19 PM IST     all     14.53      0.00      7.26      0.26      0.00     77.95
04:43:20 PM IST     all     14.57      0.00      7.07      0.17      0.00     78.19
04:43:21 PM IST     all     16.62      0.00      6.98      0.86      0.00     75.54
04:43:22 PM IST     all     14.41      0.00      6.86      0.26      0.00     78.47
04:43:23 PM IST     all     14.19      0.00      6.58      0.17      0.00     79.06
04:43:24 PM IST     all     18.33      0.00      6.31      0.77      0.00     74.60
04:43:25 PM IST     all     14.70      0.00      7.69      0.51      0.00     77.09
04:43:26 PM IST     all     13.81      0.00      6.17      0.26      0.00     79.76
04:43:27 PM IST     all     15.46      0.00      6.88      0.17      0.00     77.49
04:43:28 PM IST     all     18.66      0.00      7.38      0.51      0.00     73.45
04:43:29 PM IST     all     15.26      0.00      7.16      0.43      0.00     77.15
04:43:30 PM IST     all     20.49      0.00      7.59      0.51      0.00     71.42
04:43:31 PM IST     all     14.99      0.09      6.30      0.26      0.00     78.36
04:43:32 PM IST     all     15.93      0.00      6.73      0.26      0.00     77.09
04:43:33 PM IST     all     16.47      0.00      6.03      0.52      0.00     76.98
04:43:34 PM IST     all     15.82      0.00      7.23      0.68      0.00     76.28
04:43:35 PM IST     all     15.24      0.00      7.62      0.76      0.00     76.38
04:43:36 PM IST     all     16.18      0.00      6.25      0.60      0.00     76.97
04:43:37 PM IST     all     16.92      0.00      6.79      0.26      0.00     76.03
04:43:38 PM IST     all     17.38      0.00      7.19      0.60      0.00     74.83
04:43:39 PM IST     all     16.10      0.00      7.45      0.60      0.00     75.86
04:43:40 PM IST     all     14.33      0.00      7.85      0.17      0.00     77.65
04:43:41 PM IST     all     14.87      0.09      6.32      0.17      0.00     78.55
04:43:42 PM IST     all     15.48      0.00      7.53      0.59      0.00     76.40
04:43:43 PM IST     all     14.45      0.00      7.57      0.43      0.00     77.56
