Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:17:58 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:21:49 PM IST     all     10.84      0.00      5.84      0.68      0.00     82.64
04:21:50 PM IST     all     10.74      0.00      5.58      0.68      0.00     82.99
04:21:51 PM IST     all     10.60      0.00      5.94      0.68      0.00     82.78
04:21:52 PM IST     all     12.20      0.00      5.42      0.85      0.00     81.53
04:21:53 PM IST     all     11.24      0.00      6.38      0.67      0.00     81.71
04:21:54 PM IST     all     10.96      0.00      5.90      0.84      0.00     82.29
04:21:55 PM IST     all     10.67      0.00      5.84      0.85      0.00     82.64
04:21:56 PM IST     all     10.94      0.00      5.34      0.76      0.00     82.95
04:21:57 PM IST     all     11.13      0.00      5.73      0.67      0.00     82.46
04:21:58 PM IST     all     10.27      0.00      6.31      0.76      0.00     82.66
04:21:59 PM IST     all      9.38      0.00      6.17      0.42      0.00     84.04
04:22:00 PM IST     all     11.72      0.00      6.32      0.84      0.00     81.11
04:22:01 PM IST     all     10.14      0.08      6.17      0.68      0.00     82.92
04:22:02 PM IST     all      9.76      0.00      6.31      1.01      0.00     82.91
04:22:03 PM IST     all     10.63      0.00      5.48      0.69      0.00     83.20
04:22:04 PM IST     all     11.49      0.00      5.83      0.59      0.00     82.09
04:22:05 PM IST     all     10.21      0.00      6.30      0.60      0.00     82.89
04:22:06 PM IST     all     10.76      0.00      5.97      0.84      0.00     82.44
04:22:07 PM IST     all     10.95      0.00      6.69      0.59      0.00     81.77
04:22:08 PM IST     all     11.47      0.00      7.00      0.67      0.00     80.86
04:22:09 PM IST     all      9.89      0.00      5.75      1.10      0.00     83.26
04:22:10 PM IST     all     10.34      0.00      5.85      0.68      0.00     83.14
04:22:11 PM IST     all     11.78      0.00      6.02      0.67      0.00     81.54
04:22:12 PM IST     all     11.79      0.00      5.81      0.76      0.00     81.63
04:22:13 PM IST     all     10.93      0.00      5.93      0.76      0.00     82.37
04:22:14 PM IST     all     11.50      0.00      5.58      0.68      0.00     82.25
04:22:15 PM IST     all     10.22      0.00      7.12      0.92      0.00     81.74
04:22:16 PM IST     all      9.61      0.00      6.32      0.93      0.00     83.14
04:22:17 PM IST     all     11.00      0.00      5.41      0.76      0.00     82.83
04:22:18 PM IST     all     10.25      0.00      6.27      0.68      0.00     82.81
04:22:19 PM IST     all     11.60      0.00      5.55      0.77      0.00     82.08
04:22:20 PM IST     all     11.58      0.00      5.24      0.59      0.00     82.59
04:22:21 PM IST     all     10.70      0.00      5.90      0.76      0.00     82.65
04:22:22 PM IST     all     11.92      0.00      5.49      0.68      0.00     81.91
04:22:23 PM IST     all     10.18      0.00      5.51      0.93      0.00     83.38
04:22:24 PM IST     all     10.50      0.00      5.59      0.76      0.00     83.15
04:22:25 PM IST     all     10.93      0.00      6.19      0.51      0.00     82.37
04:22:26 PM IST     all     11.85      0.00      5.29      0.34      0.00     82.52
04:22:27 PM IST     all     10.07      0.00      6.06      0.85      0.00     83.02
04:22:28 PM IST     all     10.45      0.00      6.23      0.76      0.00     82.56
04:22:29 PM IST     all      9.94      0.00      6.82      1.26      0.00     81.97
04:22:30 PM IST     all     10.20      0.00      5.52      0.76      0.00     83.52
04:22:31 PM IST     all     11.94      0.00      6.18      0.68      0.00     81.20
04:22:32 PM IST     all     11.57      0.00      5.66      0.68      0.00     82.09
04:22:33 PM IST     all     10.47      0.00      6.25      0.68      0.00     82.60
04:22:34 PM IST     all     10.74      0.00      5.75      0.85      0.00     82.66
04:22:35 PM IST     all     11.31      0.00      5.87      0.68      0.00     82.14
04:22:36 PM IST     all     10.49      0.00      5.38      0.68      0.00     83.45
04:22:37 PM IST     all     10.81      0.00      6.71      0.67      0.00     81.81
04:22:38 PM IST     all     10.89      0.08      6.24      0.76      0.00     82.03
04:22:39 PM IST     all     10.37      0.00      5.53      0.85      0.00     83.25
