Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:04:49 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:18 PM IST  all   11.41    0.00    6.39    0.00    0.00    0.94    0.00    0.00    0.00   81.26
11:08:19 PM IST  all   10.45    0.00    6.15    0.17    0.00    1.26    0.00    0.00    0.00   81.97
11:08:20 PM IST  all   11.58    0.00    5.62    0.17    0.00    1.19    0.00    0.00    0.00   81.43
11:08:21 PM IST  all    9.73    0.00    5.67    0.17    0.00    1.02    0.00    0.00    0.00   83.42
11:08:22 PM IST  all    9.38    0.00    5.92    0.00    0.00    0.85    0.00    0.00    0.00   83.85
11:08:23 PM IST  all    9.86    0.00    5.35    0.00    0.00    1.02    0.00    0.00    0.00   83.77
11:08:24 PM IST  all   10.72    0.00    5.70    0.17    0.00    0.85    0.00    0.00    0.00   82.55
11:08:25 PM IST  all    9.92    0.00    6.72    0.08    0.00    1.09    0.00    0.00    0.00   82.18
11:08:26 PM IST  all   12.24    0.00    6.80    0.34    0.00    1.02    0.00    0.00    0.00   79.59
11:08:27 PM IST  all   16.79    0.00    6.36    0.00    0.00    1.53    0.00    0.00    0.00   75.32
11:08:28 PM IST  all   27.44    0.00    6.46    0.00    0.00    1.10    0.00    0.00    0.00   65.00
11:08:29 PM IST  all    9.32    0.00    6.05    0.17    0.00    1.09    0.00    0.00    0.00   83.38
11:08:30 PM IST  all    9.05    0.00    6.35    0.00    0.00    1.10    0.00    0.00    0.00   83.50
11:08:31 PM IST  all    9.79    0.00    6.53    0.00    0.00    1.17    0.00    0.00    0.00   82.51
11:08:32 PM IST  all    9.53    0.00    5.19    0.00    0.00    1.02    0.00    0.00    0.00   84.26
11:08:33 PM IST  all   10.84    0.00    6.18    0.08    0.00    0.93    0.00    0.00    0.00   81.96
11:08:34 PM IST  all    9.76    0.00    5.98    0.00    0.00    1.18    0.00    0.00    0.00   83.08
11:08:35 PM IST  all    8.90    0.00    6.36    0.08    0.00    0.93    0.00    0.00    0.00   83.73
11:08:36 PM IST  all    8.91    0.00    6.03    0.00    0.00    0.76    0.00    0.00    0.00   84.30
